word,attr,score
unappetizing,a,-0.75
unappetising,a,-0.75
standoffish,a,-0.5
offish,a,-0.5
appropriate,a,0.0
befitting,a,0.0
grade-appropriate,a,0.0
pat,a,0.16666666666666666
proper,a,0.31736842105263163
inappropriate,a,-0.5833333333333334
unbefitting,a,-0.625
improper,a,-0.8181818181818182
due,a,0.03789473684210527
callable,a,0.0
collect,a,0.0
cod,a,0.0
payable,a,0.0
collectible,a,0.0
collectable,a,0.0
overdue,a,-0.25
delinquent,a,-0.3681818181818182
receivable,a,0.0
out-of-pocket,a,0.0
repayable,a,0.0
undue,a,-0.12571428571428572
apropos,a,0.375
pertinent,a,0.3333333333333333
apt,a,-0.008210526315789474
apposite,a,0.125
malapropos,a,-0.5
out_of_place,a,-0.75
inapposite,a,-0.75
a_priori,a,0.08333333333333333
a_posteriori,a,0.08333333333333333
apteral,a,-0.375
porticoed,a,0.375
amphistylar,a,0.25
amphiprostyle,a,0.375
amphiprostylar,a,0.375
pseudoprostyle,a,0.375
prostyle,a,0.375
peripteral,a,0.0
monopteral,a,0.0
pseudoperipteral,a,0.0
peristylar,a,0.0
arbitrable,a,0.0
nonarbitrable,a,-0.625
columned,a,0.125
columnar,a,0.08333333333333333
columnlike,a,0.0
columniform,a,0.0
colonnaded,a,0.125
pillared,a,0.125
uncolumned,a,-0.5
noncolumned,a,-0.5
astylar,a,-0.25
unpillared,a,-0.125
tree-living,a,0.0
arboreous,a,0.0
arboreal,a,0.0
nonarboreal,a,-0.625
sandy,a,-0.08333333333333333
sandlike,a,-0.125
arenaceous,a,-0.125
clayey,a,-0.08333333333333333
argillaceous,a,-0.125
armed,a,0.0340909090909091
weaponed,a,0.0
equipped,a,0.09485714285714286
light-armed,a,0.0
militarized,a,0.0
militarised,a,0.0
unarmed,a,-0.5416666666666666
barehanded,a,0.125
defenseless,a,-0.4636363636363637
defenceless,a,-0.25
weaponless,a,0.0
armoured,a,-0.16666666666666666
armored,a,-0.04545454545454546
steel-plated,a,-0.375
armour-plated,a,-0.375
armour-clad,a,-0.375
armor-plated,a,-0.375
armor-clad,a,-0.375
bony-plated,a,-0.5
bulletproof,a,-0.25
lightly_armoured,a,0.0
lightly_armored,a,0.0
mail-cheeked,a,0.0
mailed,a,-0.125
mail-clad,a,-0.125
scaled,a,0.0
unarmoured,a,-0.08333333333333333
unarmored,a,-0.08333333333333333
thorny,a,-0.8333333333333334
spiny,a,-0.08333333333333333
setose,a,-0.375
setaceous,a,-0.375
prickly,a,-0.5833333333333334
burry,a,-0.375
burred,a,-0.375
bristly,a,-0.5833333333333334
bristled,a,-0.375
briery,a,-0.375
briary,a,-0.375
barbellate,a,-0.375
barbed,a,0.0
bristlelike,a,0.0
brushlike,a,-0.125
thistlelike,a,0.0
taloned,a,-0.25
clawed,a,-0.16666666666666666
thornless,a,-0.25
spineless,a,-0.2657142857142858
armlike,a,-0.125
brachiate,a,0.0
long-armed,a,0.0
one-armed,a,0.0
armless,a,0.0
bone-covered,a,-0.125
scaly,a,-0.3333333333333333
scaley,a,0.0
silver-scaled,a,0.0
scaleless,a,-0.625
artful,a,-0.16666666666666666
wily,a,0.5
tricky,a,-0.08181818181818178
tricksy,a,0.5
sly,a,0.5
slick,a,0.3560439560439561
knavish,a,0.5
guileful,a,0.5
foxy,a,0.5
dodgy,a,0.08333333333333333
crafty,a,0.5
precious,a,0.408
cute,a,0.75
scheming,a,0.25
designing,a,0.125
deep,a,0.004269326850185922
elusive,a,0.051428571428571414
manipulative,a,0.25
pawky,a,-0.125
artless,a,-0.09714285714285714
careless,a,-0.34090909090909094
articulate,a,-0.4583333333333333
smooth-spoken,a,0.25
silver-tongued,a,0.25
silver,a,0.18461538461538465
fluent,a,0.08333333333333333
facile,a,0.0545454545454546
eloquent,a,0.25
speech-endowed,a,0.5
well-spoken,a,0.0
unarticulate,a,-0.625
inarticulate,a,-0.625
aphasic,a,-0.75
voiceless,a,-0.6210989010989013
aphonic,a,-0.75
silent,a,-0.11899770410174056
mute,a,-0.16666666666666666
dumb,a,-0.2584615384615385
tongue-tied,a,-0.375
incoherent,a,-0.47727272727272735
wordless,a,-0.25
unspoken,a,-0.2916666666666667
tongueless,a,-0.3333333333333333
speechless,a,-0.625
unarticulated,a,-0.75
speaking,a,0.5
tongued,a,-0.4166666666666667
walk-on,a,-0.5
nonspeaking,a,-0.5
articulated,a,-0.625
jointed,a,0.0
unjointed,a,-0.5
ashamed,a,-0.75
shamed,a,-0.16666666666666666
dishonored,a,-0.5
disgraced,a,-0.5
discredited,a,-0.4166666666666667
mortified,a,-0.6666666666666666
humiliated,a,-0.5833333333333334
embarrassed,a,-0.5833333333333334
shamefaced,a,0.2454545454545455
guilty,a,-0.16666666666666666
sheepish,a,0.08333333333333333
unashamed,a,0.0
insolent,a,0.25
brazen-faced,a,0.625
brazen,a,0.4166666666666667
brassy,a,0.24545454545454556
bodacious,a,0.16666666666666666
barefaced,a,0.16666666666666666
bald-faced,a,0.75
unblushing,a,-0.5
shameless,a,-0.5
unembarrassed,a,-0.375
unabashed,a,-0.375
self-assertive,a,0.08333333333333333
self-asserting,a,0.375
assertive,a,0.375
cocky,a,0.25
forceful,a,-0.16666666666666666
emphatic,a,0.30000000000000004
unassertive,a,0.625
nonassertive,a,-0.125
self-effacing,a,-0.125
retiring,a,-0.35454545454545455
reticent,a,0.0
associatory,a,-0.625
associative,a,-0.625
associable,a,0.625
nonassociative,a,-0.125
committed,a,0.0
attached,a,0.0
betrothed,a,0.25
bespoken,a,0.16666666666666666
intended,a,0.0
involved,a,0.02737226277372263
uncommitted,a,-0.5454545454545455
unattached,a,-0.5181818181818182
unpromised,a,-0.625
unpledged,a,-0.625
unengaged,a,-0.5
affixed,a,0.125
appendant,a,0.0
basifixed,a,0.0
pasted,a,0.0
glued,a,0.0
unaffixed,a,-0.25
loose,a,-0.02689827319101966
stalkless,a,-0.125
sessile,a,-0.5
stalked,a,-0.125
pedunculate,a,-0.125
vagile,a,0.0
free-swimming,a,-0.125
detached,a,-0.06560422511013274
separate,a,-0.5353846153846155
freestanding,a,-0.5
semidetached,a,0.0
stuck,a,0.0
cragfast,a,0.0
unstuck,a,0.16666666666666666
attachable,a,0.5
bindable,a,0.5
clip-on,a,0.125
tie-on,a,0.0
detachable,a,0.25
clastic,a,0.4166666666666667
wary,a,0.20833333333333334
upon_one's_guard,a,0.375
on_your_guard,a,0.375
on_one's_guard,a,0.375
on_guard,a,0.375
shy,a,0.10227272727272728
unwary,a,-0.5
gullible,a,0.4166666666666667
unguarded,a,-0.4166666666666667
attentive,a,0.3333333333333333
wrapped,a,0.0
intent,a,0.125
enwrapped,a,0.125
engrossed,a,0.08333333333333333
captive,a,0.08333333333333333
absorbed,a,0.08333333333333333
heedful,a,0.5113636363636364
advertent,a,0.5
observant,a,0.3920454545454546
oversolicitous,a,-0.5
solicitous,a,-0.25
inattentive,a,-0.2916666666666667
scatty,a,-0.08333333333333333
abstracted,a,0.25
absentminded,a,0.25
absent,a,-0.3136363636363636
distrait,a,-0.25
distracted,a,-0.25
woolgathering,a,0.0
moony,a,0.0
dreamy,a,0.125
yawning,a,-0.05113636363636364
oscitant,a,-0.125
drowsy,a,-0.08333333333333333
oblivious,a,0.16666666666666666
forgetful,a,-0.027272727272727268
attractive,a,0.46022727272727276
fascinating,a,0.6666666666666666
entrancing,a,0.5
enthralling,a,0.5
enchanting,a,0.5
captivating,a,0.5
bewitching,a,0.5
magnetic,a,0.3276866923209057
charismatic,a,0.5
dinky,a,0.16666666666666666
piquant,a,0.6272727272727274
engaging,a,0.875
winning,a,0.75
taking,a,0.625
fetching,a,0.625
showy,a,0.12923076923076918
glossy,a,-0.08181818181818183
spellbinding,a,0.375
mesmerizing,a,0.375
mesmeric,a,0.375
hypnotic,a,0.25
irresistible,a,-0.08333333333333333
personable,a,0.625
photogenic,a,0.5
prepossessing,a,0.5
winsome,a,0.625
unattractive,a,0.09090909090909093
homely,a,0.07142857142857144
subfusc,a,-0.125
unpresentable,a,-0.125
unprepossessing,a,-0.125
repulsive,a,-0.1636363636363636
appealing,a,0.08333333333333333
catchy,a,0.16666666666666666
attention-getting,a,0.08333333333333333
unappealing,a,-0.5
off-putting,a,-0.6666666666666666
attributable,a,0.625
referable,a,-0.25
imputable,a,-0.25
ascribable,a,-0.25
credited,a,0.0
traceable,a,0.16666666666666666
unattributable,a,-0.125
unascribable,a,-0.125
prenominal,a,0.0
attributive,a,0.0
attributive_genitive,a,0.0
predicative,a,0.0
pregnant,a,-0.034090909090909095
with_child,a,0.0
large,a,0.10257102735121433
heavy,a,1.0303807376461176e-05
great,a,0.11578609844859174
gravid,a,0.0
expectant,a,0.4166666666666667
enceinte,a,0.0
big,a,0.00601715874626681
nonpregnant,a,-0.125
hearable,a,0.375
audible,a,0.375
clunky,a,-0.08333333333333333
sonic,a,0.0
sounding,a,-0.06818181818181819
unhearable,a,-0.375
inaudible,a,-0.375
breathed,a,0.125
infrasonic,a,0.375
unsounded,a,-0.16666666666666666
ultrasonic,a,0.375
supersonic,a,0.25
unheard,a,0.25
transonic,a,0.0
subsonic,a,0.0
auspicious,a,0.625
promising,a,0.25
hopeful,a,-0.08333333333333333
bright,a,0.03120215612782884
rosy,a,1.0951648351648355
fortunate,a,1.1863636363636363
unfortunate,a,-1.2046909090909093
inauspicious,a,-0.48872727272727273
unpromising,a,-0.375
propitious,a,0.5
prosperous,a,0.8021052631578949
lucky,a,0.8522727272727273
golden,a,0.21186066212756513
favourable,a,1.028571428571429
favorable,a,0.5217738075478545
gracious,a,0.7100751879699251
unpropitious,a,-0.625
ominous,a,-0.8333333333333334
ill,a,-0.8984569703901
thunderous,a,-0.4166666666666667
authorized,a,-0.2916666666666667
authorised,a,-0.2916666666666667
licensed,a,0.0
licenced,a,0.0
commissioned,a,0.16666666666666666
accredited,a,0.0
sanctioned,a,0.0
approved,a,0.0
glorified,a,0.0
canonized,a,0.0
canonised,a,0.0
sceptred,a,0.0
sceptered,a,0.0
empowered,a,0.0
unauthorized,a,-0.625
unauthorised,a,-0.625
self-appointed,a,0.0
unlicensed,a,-0.25
unlicenced,a,-0.25
unaccredited,a,-0.25
constitutional,a,0.36000000000000004
unconstitutional,a,-0.75
autochthonous,a,0.0
allochthonous,a,0.0
homoecious,a,0.0
autoecious,a,0.0
heteroecious,a,0.0
autogenous,a,0.0
autogenic,a,0.0
self-produced,a,0.0
self-generated,a,0.16666666666666666
self-induced,a,-0.25
heterogenous,a,-0.4166666666666667
heterogeneous,a,-0.4166666666666667
automatic,a,-0.11363636363636363
semiautomatic,a,0.25
self-loading,a,0.375
autoloading,a,0.375
machine-driven,a,0.0
machine-controlled,a,0.0
automated,a,0.0
self-regulating,a,0.0
self-moving,a,0.0
self-activating,a,0.0
self-acting,a,0.0
self-locking,a,0.0
self-winding,a,0.0
smart,a,0.03991846330908874
manual,a,-0.2181818181818182
non-automatic,a,0.0
hand-operated,a,0.0
available,a,0.1534090909090909
acquirable,a,0.625
addressable,a,0.625
forthcoming,a,0.08181818181818183
procurable,a,0.625
obtainable,a,0.625
gettable,a,0.625
getable,a,0.625
in_stock,a,0.0
lendable,a,0.25
visible,a,0.47727272727272735
on_hand,a,0.375
on_tap,a,0.0
purchasable,a,0.4166666666666667
for_sale,a,0.0
ready,a,0.072992700729927
unavailable,a,-0.125
untouchable,a,-0.8967120005324697
unprocurable,a,-0.625
unobtainable,a,-0.625
out_of_stock,a,-0.625
awake,a,-0.041666666666666664
up,a,0.05087525946892796
awakened,a,0.0
insomniac,a,-0.625
unsleeping,a,-0.25
waking,a,0.0
hibernating,a,0.0
drowsing,a,0.0
dozy,a,0.0
sound_asleep,a,-0.125
fast_asleep,a,-0.125
hypnoid,a,0.0
sleepyheaded,a,0.0
sleepy-eyed,a,0.0
sleepy,a,0.0
somnolent,a,0.375
slumbrous,a,0.5
slumbery,a,0.375
slumberous,a,0.5
unawakened,a,-0.5833333333333334
astringent,a,-0.25
styptic,a,-0.25
hemostatic,a,-0.25
nonastringent,a,-0.375
cognizant,a,0.5
cognisant,a,0.5
aware,a,0.5416666666666666
conscious,a,0.4636363636363638
sensible,a,0.5930075187969926
unaware,a,-0.25
incognizant,a,-0.25
unmindful,a,-0.5
unconscious,a,-0.5284090909090909
unsuspecting,a,-0.6666666666666666
witting,a,0.20833333333333334
unwitting,a,-0.5727272727272728
alarming,a,-0.5
dismaying,a,-0.5
appalling,a,-0.5
ugly,a,-0.47305263157894745
horrifying,a,-0.625
horrible,a,-0.625
frightful,a,-0.40909090909090917
atrocious,a,-1.172727272727273
terrible,a,-0.2768181818181819
horrific,a,-1.0
horrendous,a,-0.625
frightening,a,-0.625
fearsome,a,-0.625
dreadful,a,-0.4772727272727273
dreaded,a,-0.625
dread,a,-0.625
direful,a,-0.625
dire,a,-0.75
awful,a,-0.08039579468150895
threatening,a,-0.5
sinister,a,-0.5113636363636364
minatory,a,-0.75
minacious,a,-0.75
menacing,a,-0.75
forbidding,a,-0.4166666666666667
baleful,a,-0.9166666666666666
nightmarish,a,-0.375
hair-raising,a,-0.375
bloodcurdling,a,-0.375
shuddery,a,-0.75
shivery,a,-0.5833333333333334
scary,a,-0.75
scarey,a,-0.75
chilling,a,-0.75
creepy-crawly,a,-0.5
creepy,a,-0.9166666666666666
unnerving,a,0.625
redoubtable,a,0.5833333333333334
formidable,a,1.0
sick,a,-0.6477733325603072
macabre,a,-0.375
gruesome,a,-0.375
grisly,a,-0.375
grim,a,-0.2800239893482702
ghastly,a,-0.4166666666666667
hairy,a,-0.3333333333333333
petrifying,a,-0.25
stupefying,a,0.11931818181818182
terrifying,a,-0.625
terrific,a,-0.0511363636363637
unalarming,a,0.0
anemophilous,a,0.0
entomophilous,a,0.0
reassuring,a,0.5
soothing,a,-0.08333333333333333
assuasive,a,0.25
assuring,a,0.5
consoling,a,0.0
consolatory,a,0.0
comforting,a,0.16666666666666666
worrisome,a,-0.4583333333333333
unreassuring,a,-0.25
rearmost,a,0.0
hindmost,a,0.0
hindermost,a,0.0
backmost,a,0.0
rearward,a,0.0
rear,a,0.0
front,a,0.0
in_advance,a,0.0
advanced,a,0.08506026360624774
advance,a,0.08333333333333333
frontmost,a,0.0
foremost,a,0.2272727272727273
head-on,a,-0.25
leading,a,0.16363636363636366
guiding,a,0.0
directive,a,0.0
directional,a,-0.034090909090909095
directing,a,0.0
pursuing,a,0.0
backed,a,0.0
hardcover,a,-0.125
hardbound,a,-0.125
hardbacked,a,-0.125
hardback,a,-0.125
high-backed,a,0.125
low-backed,a,-0.125
razorback,a,0.0
razor-backed,a,0.0
spiny-backed,a,-0.125
stiff-backed,a,0.0
straight-backed,a,0.0
backless,a,-0.25
low-cut,a,-0.16666666666666666
backward,a,0.12
sweptback,a,0.0
backswept,a,0.0
retroflex,a,0.0
cacuminal,a,0.0
transposed,a,0.0
reversed,a,0.0
converse,a,0.0
reverse,a,0.017045454545454548
inverse,a,0.125
receding,a,0.0
self-referent,a,0.0
reflexive,a,-0.3333333333333333
regardant,a,0.0
retracted,a,0.0
retroflexed,a,0.0
reversive,a,0.0
returning,a,0.0
forward,a,0.0
guardant,a,0.0
gardant,a,0.0
full-face,a,0.0
headlong,a,0.25
headfirst,a,0.125
blate,a,0.25
bashful,a,0.16666666666666666
nervy,a,-0.3272727272727273
cheeky,a,-0.5
brash,a,-0.5
bumptious,a,-0.5
overfamiliar,a,-0.125
wise,a,0.34351648351648356
saucy,a,0.08333333333333333
sassy,a,-0.125
overbold,a,-0.125
impudent,a,-0.25
impertinent,a,-0.15000000000000002
fresh,a,0.0003105269029884899
presumptuous,a,-0.5
assuming,a,-0.5
balconied,a,0.0
unbalconied,a,-0.5
barrelled,a,0.041666666666666664
barreled,a,0.041666666666666664
unbarrelled,a,-0.75
unbarreled,a,-0.75
beaked,a,0.0
beaklike,a,-0.25
billed,a,0.0
duckbill,a,-0.125
duck-billed,a,-0.125
rostrate,a,0.0
short-billed,a,0.0
short-beaked,a,0.0
stout-billed,a,0.25
straight-billed,a,0.0
thick-billed,a,0.0
beakless,a,-0.625
bedded,a,0.0
double-bedded,a,0.125
single-bedded,a,0.0
twin-bedded,a,0.0
bedless,a,-0.5
beneficed,a,0.0
unbeneficed,a,-0.625
stratified,a,0.08181818181818183
foliated,a,-0.08333333333333333
foliate,a,0.01363636363636365
foliaceous,a,0.0
laminar,a,0.0
laminal,a,0.0
superimposed,a,0.0
layered,a,0.0
sheetlike,a,-0.125
unstratified,a,-0.75
ferny,a,-0.25
ferned,a,-0.5
braky,a,-0.5
fernlike,a,0.25
fernless,a,0.375
grassy,a,0.0
grass-covered,a,-0.25
grasslike,a,0.0
sedgelike,a,-0.25
rushlike,a,-0.25
sedgy,a,-0.25
grassless,a,-0.25
gusseted,a,0.0
ungusseted,a,-0.5
hairless,a,-0.5
bald-pated,a,-0.125
bald-headed,a,-0.125
bald,a,-0.42272727272727284
balding,a,-0.125
smooth-faced,a,0.0
beardless,a,0.0
depilatory,a,0.0
depilous,a,-0.25
glabrescent,a,-0.25
glabrous,a,-0.25
naked-muzzled,a,0.0
naked-tailed,a,0.0
nonhairy,a,0.0
tonsured,a,0.0
hirsute,a,-0.25
haired,a,-0.25
hoary,a,0.19090909090909092
canescent,a,-0.08333333333333333
coarse-haired,a,-0.25
coarse-furred,a,-0.25
comose,a,0.0
comate,a,0.0
comal,a,0.0
curly-haired,a,0.0
curly-coated,a,0.0
dark-haired,a,-0.25
dark-coated,a,-0.375
sericeous,a,-0.375
pubescent,a,-0.3333333333333333
puberulent,a,-0.375
downy,a,-0.25
floccose,a,0.0
furlike,a,-0.25
furry,a,0.0
furred,a,0.0
fuzzy,a,-0.08522727272727273
fuzzed,a,0.125
glossy-haired,a,0.0
glossy-furred,a,0.0
glossy-coated,a,0.0
hispid,a,0.0
woolly,a,-0.18659340659340665
lanate,a,-0.125
long-haired,a,0.0
pappose,a,-0.25
pilous,a,-0.25
pilose,a,-0.25
pilary,a,-0.25
rough-haired,a,0.0
shock-headed,a,0.0
short-haired,a,0.0
silky-haired,a,0.0
silver-haired,a,0.0
smooth-haired,a,-0.75
snake-haired,a,0.0
soft-haired,a,0.25
stiff-haired,a,0.25
thick-haired,a,0.375
tomentous,a,0.0
tomentose,a,-0.16666666666666666
velvety-haired,a,0.125
velvety-furred,a,0.125
wiry-coated,a,0.0
wire-haired,a,0.0
wiry,a,0.0
wooly-haired,a,-0.125
wooly,a,-0.15000000000000002
woolly-haired,a,-0.125
awny,a,0.0
awned,a,0.0
bearded,a,0.0
awnless,a,-0.25
bearing,a,0.0
supporting,a,0.4166666666666667
load-bearing,a,0.625
nonbearing,a,0.0
beautiful,a,0.7083333333333334
beauteous,a,0.125
sightly,a,0.75
fair,a,0.011047809668326032
comely,a,0.9166666666666666
bonny,a,0.75
bonnie,a,0.75
dishy,a,0.5
exquisite,a,0.5472527472527474
well-favoured,a,0.625
well-favored,a,0.625
handsome,a,0.5833333333333334
good-looking,a,0.625
fine-looking,a,0.625
better-looking,a,0.625
splendiferous,a,0.5
splendid,a,0.5113636363636364
resplendent,a,0.5
glorious,a,0.11931818181818182
gorgeous,a,0.75
lovely,a,0.5833333333333334
picturesque,a,0.375
pretty,a,0.20833333333333334
pretty-pretty,a,0.5
pulchritudinous,a,0.375
ravishing,a,0.75
scenic,a,0.16666666666666666
stunning,a,-0.04389473684210527
disfigured,a,-0.125
evil-looking,a,0.0
fugly,a,-0.75
monstrous,a,-0.45000000000000007
grotesque,a,-0.041666666666666664
hideous,a,-0.8333333333333334
ill-favoured,a,0.0
ill-favored,a,0.0
scrofulous,a,-0.8045454545454547
unpicturesque,a,-0.25
unlovely,a,-0.25
unsightly,a,-0.625
bellied,a,-0.25
great_bellied,a,0.0
big-bellied,a,0.0
flat-bellied,a,-0.125
bellyless,a,-0.125
banded,a,-0.017045454545454548
unbanded,a,-0.75
belted,a,0.0
belt-fed,a,0.0
beltlike,a,0.125
belt-like,a,0.125
unbelted,a,-0.125
beltless,a,-0.125
beneficent,a,0.6666666666666666
benefic,a,0.75
maleficent,a,-0.75
baneful,a,-1.0
malign,a,-0.16666666666666666
malevolent,a,-0.5
malefic,a,0.125
evil,a,-0.4431818181818182
malicious,a,-0.375
vindictive,a,-0.25
spiteful,a,-0.25
despiteful,a,-0.25
leering,a,0.375
beady-eyed,a,-0.375
catty,a,-0.625
cattish,a,-0.625
bitchy,a,-0.625
vicious,a,-0.5418947368421054
venomous,a,-1.0
poisonous,a,-0.8045454545454547
venomed,a,-0.625
vixenish,a,-0.875
unmalicious,a,-0.556
benignant,a,0.75
benign,a,0.2727272727272729
kindly,a,0.75
cancerous,a,-0.3333333333333333
prizewinning,a,0.0
champion,a,0.0
top-quality,a,0.75
top-grade,a,0.75
high-grade,a,0.75
world-class,a,0.625
first,a,0.20810747169296154
sunday-go-to-meeting,a,0.0
go-to-meeting,a,0.0
optimum,a,0.5
optimal,a,0.5
primo,a,0.625
record-breaking,a,0.375
second-best,a,0.25
superfine,a,0.09545454545454549
unsurpassed,a,-0.375
unexcelled,a,-0.375
unexceeded,a,-0.375
unsurpassable,a,1.0
worst,a,-0.5
bottom,a,-0.08333333333333333
lowest,a,-0.125
last-place,a,-0.125
pessimum,a,-0.375
pessimal,a,-0.375
amended,a,0.3333333333333333
finer,a,0.75
improved,a,0.2272727272727273
worse,a,-0.4626666666666666
worsened,a,-0.09199999999999997
healthier,a,0.5
fitter,a,0.5
bettering,a,0.375
meliorative,a,-0.125
amelioratory,a,-0.125
ameliorative,a,-0.125
ameliorating,a,-0.125
amendatory,a,0.0
corrective,a,0.4166666666666667
remedial,a,0.125
worsening,a,-0.25
bicameral,a,0.0
unicameral,a,0.0
bidirectional,a,0.0
bifacial,a,0.0
biface,a,0.0
duplex,a,0.0
two-way,a,0.0
unidirectional,a,0.0
one-way,a,0.0
simplex,a,0.0
unifacial,a,0.0
faced,a,0.0
baby-faced,a,0.125
featured,a,-0.08333333333333333
two-faced,a,-0.3333333333333333
janus-faced,a,-0.09545454545454549
long-faced,a,0.5
round-faced,a,0.0
moon-faced,a,0.0
pale-faced,a,0.0
pug-faced,a,0.5
sad-faced,a,0.5
sweet-faced,a,0.625
visaged,a,0.0
faceless,a,-0.5
bibbed,a,0.0
bibless,a,-0.125
unilateral,a,0.0
one-sided,a,-0.34090909090909094
one-party,a,0.0
multilateral,a,0.0
many-sided,a,0.08522727272727273
two-sided,a,0.25
bilateral,a,-0.040909090909090916
deep-lobed,a,0.125
two-lobed,a,0.375
two-part,a,0.0
bipartite,a,0.0
joint,a,0.06818181818181819
multipartite,a,0.0
quadrilateral,a,0.0
four-sided,a,0.0
five-sided,a,0.0
six-sided,a,0.0
seven-sided,a,0.0
eight-sided,a,0.0
nine-sided,a,0.0
ten-sided,a,0.0
eleven-sided,a,0.0
twelve-sided,a,0.0
quadripartite,a,0.0
four-party,a,0.0
tetramerous,a,0.0
three-cornered,a,0.16666666666666666
three-lobed,a,0.08333333333333333
four-lobed,a,0.0
five-lobed,a,-0.5
many-lobed,a,0.0
palmately-lobed,a,0.125
trilateral,a,-0.08333333333333333
triangular,a,0.16666666666666666
three-sided,a,0.0
tripartite,a,0.0
three-way,a,0.0
three-party,a,0.0
bimodal,a,0.125
unimodal,a,0.0
binaural,a,0.0
biaural,a,0.0
two-eared,a,0.375
two-channel,a,0.0
stereophonic,a,0.0
stereo,a,0.0
monaural,a,0.0
one-eared,a,0.0
single-channel,a,0.0
monophonic,a,0.0
mono,a,0.0
binucleated,a,0.0
binucleate,a,0.0
binuclear,a,0.0
mononucleate,a,0.0
mononuclear,a,0.0
trinucleated,a,0.0
trinucleate,a,0.0
trinuclear,a,0.0
two-footed,a,0.0
bipedal,a,0.0
biped,a,0.0
quadrupedal,a,0.0
quadruped,a,0.0
four-footed,a,0.0
afro-american,a,0.0
african-american,a,0.0
non-white,a,0.0
dark-skinned,a,0.0
coloured,a,-0.05052631578947369
colored,a,-0.03428571428571428
negro,a,0.0
negroid,a,0.0
white,a,0.07860561514776059
caucasoid,a,0.0
caucasian,a,0.0
light-skinned,a,0.0
light-haired,a,0.0
blonde,a,0.0
blond,a,0.0
towheaded,a,0.0
platinum-blonde,a,0.0
ash-blonde,a,0.0
fairish,a,0.0
flaxen,a,0.0
nordic,a,-0.08181818181818183
redheaded,a,0.0
brunette,a,-0.25
brunet,a,-0.25
adust,a,-0.16666666666666666
